"Ano","CNAE","Motivo/Situação","Qte Acidentes","Situação","GrupoCnae","GrCnaeLetra"
"2006","1813:Impressão de Materiais para Outros Usos","Doença do Trabalho-Com Cat","24","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1813:Impressão de Materiais para Outros Usos","Trajeto-Com Cat","98","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1821:Serviços de Pré-Impressão","Típico-Com Cat","229","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1821:Serviços de Pré-Impressão","Doença do Trabalho-Com Cat","24","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1821:Serviços de Pré-Impressão","Trajeto-Com Cat","43","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1822:Serviços de Acabamentos Gráficos","Típico-Com Cat","142","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1822:Serviços de Acabamentos Gráficos","Doença do Trabalho-Com Cat","12","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1822:Serviços de Acabamentos Gráficos","Trajeto-Com Cat","32","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1830:Reprodução de Materiais Gravados em Qual","Típico-Com Cat","31","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1830:Reprodução de Materiais Gravados em Qual","Doença do Trabalho-Com Cat","6","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1830:Reprodução de Materiais Gravados em Qual","Trajeto-Com Cat","7","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1910:Coquerias","Típico-Com Cat","14","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1910:Coquerias","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1910:Coquerias","Trajeto-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1921:Fabricação de Produtos do Refino de Petr","Típico-Com Cat","979","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1921:Fabricação de Produtos do Refino de Petr","Doença do Trabalho-Com Cat","75","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1921:Fabricação de Produtos do Refino de Petr","Trajeto-Com Cat","163","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1922:Fabricação de Produtos Derivados do Petr","Típico-Com Cat","34","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1922:Fabricação de Produtos Derivados do Petr","Trajeto-Com Cat","3","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1931:Fabricação de álcool","Típico-Com Cat","4372","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1931:Fabricação de álcool","Doença do Trabalho-Com Cat","38","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","1931:Fabricação de álcool","Trajeto-Com Cat","187","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2011:Fabricação de Cloro e álcalis","Típico-Com Cat","16","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2011:Fabricação de Cloro e álcalis","Trajeto-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2012:Fabricação de Intermediários para Fertil","Típico-Com Cat","100","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2012:Fabricação de Intermediários para Fertil","Trajeto-Com Cat","5","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2013:Fabricação de Adubos e Fertilizantes","Típico-Com Cat","662","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2013:Fabricação de Adubos e Fertilizantes","Doença do Trabalho-Com Cat","42","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2013:Fabricação de Adubos e Fertilizantes","Trajeto-Com Cat","82","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2014:Fabricação de Gases Industriais","Típico-Com Cat","29","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2014:Fabricação de Gases Industriais","Doença do Trabalho-Com Cat","6","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2014:Fabricação de Gases Industriais","Trajeto-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2019:Fabricação de Produtos Químicos Inorgâni","Típico-Com Cat","305","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2019:Fabricação de Produtos Químicos Inorgâni","Doença do Trabalho-Com Cat","15","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2019:Fabricação de Produtos Químicos Inorgâni","Trajeto-Com Cat","16","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2021:Fabricação de Produtos Petroquímicos Bás","Típico-Com Cat","210","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2021:Fabricação de Produtos Petroquímicos Bás","Doença do Trabalho-Com Cat","12","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2021:Fabricação de Produtos Petroquímicos Bás","Trajeto-Com Cat","14","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2022:Fabricação de Intermediários para Plasti","Típico-Com Cat","63","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2022:Fabricação de Intermediários para Plasti","Doença do Trabalho-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2022:Fabricação de Intermediários para Plasti","Trajeto-Com Cat","5","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2029:Fabricação de Produtos Químicos Orgânico","Típico-Com Cat","316","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2029:Fabricação de Produtos Químicos Orgânico","Doença do Trabalho-Com Cat","17","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2029:Fabricação de Produtos Químicos Orgânico","Trajeto-Com Cat","32","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2031:Fabricação de Resinas Termoplásticas","Típico-Com Cat","207","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2031:Fabricação de Resinas Termoplásticas","Doença do Trabalho-Com Cat","16","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2031:Fabricação de Resinas Termoplásticas","Trajeto-Com Cat","19","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2032:Fabricação de Resinas Termofixas","Típico-Com Cat","39","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2032:Fabricação de Resinas Termofixas","Doença do Trabalho-Com Cat","7","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2032:Fabricação de Resinas Termofixas","Trajeto-Com Cat","9","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2033:Fabricação de Elastômeros","Típico-Com Cat","61","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2033:Fabricação de Elastômeros","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2040:Fabricação de Fibras Artificiais e Sinté","Típico-Com Cat","123","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2040:Fabricação de Fibras Artificiais e Sinté","Doença do Trabalho-Com Cat","24","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2040:Fabricação de Fibras Artificiais e Sinté","Trajeto-Com Cat","18","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2051:Fabricação de Defensivos Agrícolas","Típico-Com Cat","56","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2051:Fabricação de Defensivos Agrícolas","Doença do Trabalho-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2051:Fabricação de Defensivos Agrícolas","Trajeto-Com Cat","7","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2052:Fabricação de Desinfestantes Domissanitá","Típico-Com Cat","32","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2052:Fabricação de Desinfestantes Domissanitá","Trajeto-Com Cat","7","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2061:Fabricação de Sabões e Detergentes Sinté","Típico-Com Cat","364","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2061:Fabricação de Sabões e Detergentes Sinté","Doença do Trabalho-Com Cat","16","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2061:Fabricação de Sabões e Detergentes Sinté","Trajeto-Com Cat","59","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2062:Fabricação de Produtos de Limpeza e Poli","Típico-Com Cat","217","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2062:Fabricação de Produtos de Limpeza e Poli","Doença do Trabalho-Com Cat","8","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2062:Fabricação de Produtos de Limpeza e Poli","Trajeto-Com Cat","45","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2063:Fabricação de Cosméticos, Produtos de Pe","Típico-Com Cat","449","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2063:Fabricação de Cosméticos, Produtos de Pe","Doença do Trabalho-Com Cat","91","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2063:Fabricação de Cosméticos, Produtos de Pe","Trajeto-Com Cat","88","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2071:Fabricação de Tintas, Vernizes, Esmaltes","Típico-Com Cat","414","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2071:Fabricação de Tintas, Vernizes, Esmaltes","Doença do Trabalho-Com Cat","37","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2071:Fabricação de Tintas, Vernizes, Esmaltes","Trajeto-Com Cat","56","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2072:Fabricação de Tintas de Impressão","Típico-Com Cat","15","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2072:Fabricação de Tintas de Impressão","Doença do Trabalho-Com Cat","5","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2072:Fabricação de Tintas de Impressão","Trajeto-Com Cat","5","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2073:Fabricação de Impermeabilizantes, Solven","Típico-Com Cat","55","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2073:Fabricação de Impermeabilizantes, Solven","Doença do Trabalho-Com Cat","9","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2073:Fabricação de Impermeabilizantes, Solven","Trajeto-Com Cat","6","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2091:Fabricação de Adesivos e Selantes","Típico-Com Cat","72","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2091:Fabricação de Adesivos e Selantes","Doença do Trabalho-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2091:Fabricação de Adesivos e Selantes","Trajeto-Com Cat","12","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2092:Fabricação de Explosivos","Típico-Com Cat","116","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2092:Fabricação de Explosivos","Doença do Trabalho-Com Cat","11","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2092:Fabricação de Explosivos","Trajeto-Com Cat","23","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2093:Fabricação de Aditivos de Uso Industrial","Típico-Com Cat","91","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2093:Fabricação de Aditivos de Uso Industrial","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2093:Fabricação de Aditivos de Uso Industrial","Trajeto-Com Cat","10","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2094:Fabricação de Catalisadores","Típico-Com Cat","15","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2094:Fabricação de Catalisadores","Trajeto-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2099:Fabricação de Produtos Químicos não Espe","Típico-Com Cat","1096","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2099:Fabricação de Produtos Químicos não Espe","Doença do Trabalho-Com Cat","136","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2099:Fabricação de Produtos Químicos não Espe","Trajeto-Com Cat","135","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2110:Fabricação de Produtos Farmoquímicos","Típico-Com Cat","78","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2110:Fabricação de Produtos Farmoquímicos","Doença do Trabalho-Com Cat","8","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2110:Fabricação de Produtos Farmoquímicos","Trajeto-Com Cat","13","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2121:Fabricação de Medicamentos para Uso Huma","Típico-Com Cat","788","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2121:Fabricação de Medicamentos para Uso Huma","Doença do Trabalho-Com Cat","99","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2121:Fabricação de Medicamentos para Uso Huma","Trajeto-Com Cat","153","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2122:Fabricação de Medicamentos para Uso Vete","Típico-Com Cat","63","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2122:Fabricação de Medicamentos para Uso Vete","Doença do Trabalho-Com Cat","10","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2122:Fabricação de Medicamentos para Uso Vete","Trajeto-Com Cat","14","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2211:Fabricação de Pneumáticos e de Câmaras-D","Típico-Com Cat","987","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2211:Fabricação de Pneumáticos e de Câmaras-D","Doença do Trabalho-Com Cat","165","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2211:Fabricação de Pneumáticos e de Câmaras-D","Trajeto-Com Cat","56","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2212:Reforma de Pneumáticos Usados","Típico-Com Cat","285","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2212:Reforma de Pneumáticos Usados","Doença do Trabalho-Com Cat","33","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2212:Reforma de Pneumáticos Usados","Trajeto-Com Cat","45","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2219:Fabricação de Artefatos de Borracha não","Típico-Com Cat","1201","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2219:Fabricação de Artefatos de Borracha não","Doença do Trabalho-Com Cat","98","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2219:Fabricação de Artefatos de Borracha não","Trajeto-Com Cat","122","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2221:Fabricação de Laminados Planos e Tubular","Típico-Com Cat","446","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2221:Fabricação de Laminados Planos e Tubular","Doença do Trabalho-Com Cat","38","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2221:Fabricação de Laminados Planos e Tubular","Trajeto-Com Cat","52","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2222:Fabricação de Embalagens de Material Plá","Típico-Com Cat","2634","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2222:Fabricação de Embalagens de Material Plá","Doença do Trabalho-Com Cat","186","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2222:Fabricação de Embalagens de Material Plá","Trajeto-Com Cat","301","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2229:Fabricação de Artefatos de Material Plás","Típico-Com Cat","4350","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2229:Fabricação de Artefatos de Material Plás","Doença do Trabalho-Com Cat","414","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2229:Fabricação de Artefatos de Material Plás","Trajeto-Com Cat","625","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2311:Fabricação de Vidro Plano e de Segurança","Típico-Com Cat","323","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2311:Fabricação de Vidro Plano e de Segurança","Doença do Trabalho-Com Cat","12","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2311:Fabricação de Vidro Plano e de Segurança","Trajeto-Com Cat","31","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2312:Fabricação de Embalagens de Vidro","Típico-Com Cat","199","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2006","2312:Fabricação de Embalagens de Vidro","Doença do Trabalho-Com Cat","19","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
